conversation_id_str,full_text,created_at,full_text_preprocessed,Topik
2.0004377751880087e+18,pakai kode referral ini biar dapet bonus 10k FF6JWV5WP download apk shopeepay login dengan akun shopee yang shopeepaynya sudah 'plus' masukkan kodenya. zonauang the sin rob reiner jule terra drone molotov jubi senin presiden prabowo jisoo jennie https://t.co/cziHHCGfVf https://t.co/UM9JNRaTfP,2025-12-15 05:28:26+00:00,pakai kode referral biar dapet bonus ffjwvwp download apk shopeepay login akun shopee shopeepaynya plus masukkan kodenya zonauang the sin rob reiner jule terra drone molotov jubi senin presiden prabowo jisoo jennie,0
2.0004379486099456e+18,Indonesia Swasembada Pangan adalah impian kita semua! Dengan Presiden Prabowo yang berkomitmen meningkatkan produksi pangan kita dapat memastikan bahwa Indonesia menjadi negara yang lebih mandiri. #Prabowo #SwasembadaPangan #KemandirianBangsa https://t.co/wnKA1VXPlL,2025-12-15 05:29:07+00:00,indonesia swasembada pangan impian presiden prabowo berkomitmen meningkatkan produksi pangan indonesia negara mandiri prabowo swasembadapangan kemandirianbangsa,8
2.0004379571830912e+18,Indonesia Swasembada Pangan adalah impian kita semua! Dengan Presiden Prabowo yang berkomitmen meningkatkan produksi pangan kita dapat memastikan bahwa Indonesia menjadi negara yang lebih mandiri. #Prabowo #SwasembadaPangan #KemandirianBangsa https://t.co/Ip5UPDl4Dh,2025-12-15 05:29:09+00:00,indonesia swasembada pangan impian presiden prabowo berkomitmen meningkatkan produksi pangan indonesia negara mandiri prabowo swasembadapangan kemandirianbangsa,8
2.000437960001651e+18,Ini kesimpulan paling bodoh. Pdhal presiden kalian itu sengaja biar kalian byk yg mati. Tolol.,2025-12-15 05:29:10+00:00,kesimpulan bodoh pdhal presiden sengaja biar byk mati tolol,0
2.000437965806576e+18,Indonesia Swasembada Pangan adalah impian kita semua! Dengan Presiden Prabowo yang berkomitmen meningkatkan produksi pangan kita dapat memastikan bahwa Indonesia menjadi negara yang lebih mandiri. #Prabowo #SwasembadaPangan #KemandirianBangsa https://t.co/W9H4DZuQ2m,2025-12-15 05:29:12+00:00,indonesia swasembada pangan impian presiden prabowo berkomitmen meningkatkan produksi pangan indonesia negara mandiri prabowo swasembadapangan kemandirianbangsa,8
2.000437975541556e+18,Indonesia Swasembada Pangan adalah impian kita semua! Dengan Presiden Prabowo yang berkomitmen meningkatkan produksi pangan kita dapat memastikan bahwa Indonesia menjadi negara yang lebih mandiri. #Prabowo #SwasembadaPangan #KemandirianBangsa https://t.co/5FstyFBUeC,2025-12-15 05:29:14+00:00,indonesia swasembada pangan impian presiden prabowo berkomitmen meningkatkan produksi pangan indonesia negara mandiri prabowo swasembadapangan kemandirianbangsa,8
2.0004379852597007e+18,Makan Bergizi Gratis adalah program yang sangat bermanfaat bagi masyarakat! Dengan Presiden Prabowo yang berkomitmen meningkatkan kualitas hidup masyarakat kita dapat memastikan bahwa Indonesia menjadi negara yang lebih baik. #Prabowo #MakanBergiziGratis #KualitasHidup https://t.co/9hlijYo0M0,2025-12-15 05:29:16+00:00,makan bergizi gratis program bermanfaat masyarakat presiden prabowo berkomitmen meningkatkan kualitas hidup masyarakat indonesia negara prabowo makanbergizigratis kualitashidup,8
2.0004379946927183e+18,Makan Bergizi Gratis adalah program yang sangat bermanfaat bagi masyarakat! Dengan Presiden Prabowo yang berkomitmen meningkatkan kualitas hidup masyarakat kita dapat memastikan bahwa Indonesia menjadi negara yang lebih baik. #Prabowo #MakanBergiziGratis #KualitasHidup https://t.co/HxNTRMkABs,2025-12-15 05:29:18+00:00,makan bergizi gratis program bermanfaat masyarakat presiden prabowo berkomitmen meningkatkan kualitas hidup masyarakat indonesia negara prabowo makanbergizigratis kualitashidup,8
2.000438004687778e+18,Makan Bergizi Gratis adalah program yang sangat bermanfaat bagi masyarakat! Dengan Presiden Prabowo yang berkomitmen meningkatkan kualitas hidup masyarakat kita dapat memastikan bahwa Indonesia menjadi negara yang lebih baik. #Prabowo #MakanBergiziGratis #KualitasHidup https://t.co/hFZLz3LqKz,2025-12-15 05:29:21+00:00,makan bergizi gratis program bermanfaat masyarakat presiden prabowo berkomitmen meningkatkan kualitas hidup masyarakat indonesia negara prabowo makanbergizigratis kualitashidup,8
2.0004380135335283e+18,Makan Bergizi Gratis adalah program yang sangat bermanfaat bagi masyarakat! Dengan Presiden Prabowo yang berkomitmen meningkatkan kualitas hidup masyarakat kita dapat memastikan bahwa Indonesia menjadi negara yang lebih baik. #Prabowo #MakanBergiziGratis #KualitasHidup https://t.co/qaispWs0Qb,2025-12-15 05:29:23+00:00,makan bergizi gratis program bermanfaat masyarakat presiden prabowo berkomitmen meningkatkan kualitas hidup masyarakat indonesia negara prabowo makanbergizigratis kualitashidup,8
2.000438041153073e+18,Mengatasi isolasi desa-desa di Sumatera membutuhkan kerja keras. Pernyataan Presiden menggarisbawahi tantangan medan namun menegaskan bahwa pemerintah akan mengerahkan segala daya untuk memulihkan koneksi antarwilayah. https://t.co/SLGwHKepGg,2025-12-15 05:29:30+00:00,mengatasi isolasi desa desa sumatera membutuhkan kerja keras pernyataan presiden menggarisbawahi tantangan medan pemerintah mengerahkan daya memulihkan koneksi antarwilayah,-1
2.000438240017544e+18,Mau tanya..apakah negara ini memiliki pemimpin atau presiden????,2025-12-15 05:30:17+00:00,negara memiliki pemimpin presiden,0
2.0004383544759173e+18,DPR RI meminta para Bupati berperan penting menyukseskan Program MBG Presiden. Program ini diluncurkan agar anak-anak di Indonesia terutama di wilayah pedalaman dari PAUD hingga SMA harus memperoleh manfaat pendidikan yang merata. https://t.co/Quz9lSl8BN,2025-12-15 05:30:44+00:00,dpr bupati berperan menyukseskan program mbg presiden program diluncurkan anak anak indonesia wilayah pedalaman paud sma memperoleh manfaat pendidikan merata,0
2.0004383619921267e+18,Jika supremasi hukum berdiri tegak &amp; Presiden bertindak tegas Panglima TNI &amp; Kapolri jika membuat peraturan yang melawan putusan MK bisa diperintahkan ditangkap karena bertindak inkonstitusional. Tahun 2026 perebutan politik hegemonik situasi politik &amp; hukum akan gaduh &amp; panas https://t.co/UdQyIwS60B,2025-12-15 05:30:46+00:00,supremasi hukum berdiri tegak amp presiden bertindak panglima tni amp kapolri peraturan melawan putusan diperintahkan ditangkap bertindak inkonstitusional perebutan politik hegemonik situasi politik amp hukum gaduh amp panas,0
2.000438535011357e+18,Mana yang dulu percaya bapak presiden kita skrg ini akan jadi orang paling tulus yg memimpin negara ini? Apa maksudnya tulus tuh tulus balas dendamnya kah?,2025-12-15 05:31:27+00:00,percaya presiden skrg tulus memimpin negara maksudnya tulus tuh tulus balas dendamnya,0
2.0000735155052503e+18,@G0LIATH87 @AdolfWinn orang mengkritik dibilang tantrum padahal emang harus dikritik presiden itu,2025-12-15 05:31:48+00:00,gliath adolfwinn mengkritik dibilang tantrum emang dikritik presiden,0
2.000271318483428e+18,@foxdeseu apabila manyun dapat meningkatkan perekonomian negara maka ku persembahkan chersu ke presiden sebagai langkah awal WKAKAKA #moots_supportif #yang_pentingL_cherie_senang,2025-12-15 05:33:19+00:00,foxdeseu manyun meningkatkan perekonomian negara persembahkan chersu presiden langkah wkakaka moots_supportif yang_pentingl_cherie_senang,-1
2.0004392685406612e+18,Jadi milyarder sekarang cukup dengan berprestasi. Tapi semoga penyerahan hadiahnya langsung dari Presiden ke atletnya buat kurangin potongan biaya admin.,2025-12-15 05:34:22+00:00,milyarder berprestasi semoga penyerahan hadiahnya langsung presiden atletnya kurangin potongan biaya admin,0
2.0002163947142395e+18,@wirayasa_1973 @ch_chotimah2 @jokowi wkwkwkwk situ pikir uang buat pembangunan darimana? situ lupa pajak pada naik? situ pikir presiden kerja gratis? dia jg dapet gaji tunjangan gede pensiunan kesehatan dijamin sekeluarga rumah 12ha kemana mana dpt pengawalan dari negara dll.,2025-12-15 05:34:41+00:00,wirayasa_ ch_chotimah jokowi wkwkwkwk situ pikir uang pembangunan darimana situ lupa pajak situ pikir presiden kerja gratis dapet gaji tunjangan gede pensiunan kesehatan dijamin sekeluarga rumah dpt pengawalan negara,0
2.0004395152663352e+18,goblok lu @prabowo . yang punya izin legal juga sama merusak bahkan mungkin lebih parah. bisa2nya jualan ketertiban pdhal udh makan korban nyawa. STOP SEMUANYA TOT! benerin semuanya legal/ilegal. goblok dipiara udh tua juga masih ga ada bijak2 nya jadi presiden.,2025-12-15 05:35:21+00:00,goblok prabowo izin legal merusak parah bisanya jualan ketertiban pdhal udh makan korban nyawa stop tot benerin legal ilegal goblok dipiara udh tua bijak presiden,0
2.0001468944132508e+18,@msaid_didu Jangan percaya sama dia SDH terbukti listrik juga dibilang SDH 93 % ternyata presiden pulang besok mati lg.,2025-12-15 05:37:01+00:00,msaid_didu jangan percaya sdh terbukti listrik dibilang sdh presiden pulang besok mati,0
2.0004399460298056e+18,Presiden jg tetap kerja walau kehilangan biji Tapi gatau kerjanya beneran ga,2025-12-15 05:37:04+00:00,presiden kerja kehilangan biji gatau kerjanya beneran,0
2.000216388104061e+18,@IrawanRommi @Insideme11 Presiden dibandingkan dengan rakyat....gini amat mikir nya caleg gagal ,2025-12-15 05:41:33+00:00,irawanrommi insideme presiden dibandingkan rakyat gini mikir caleg gagal,0
2.000007881425666e+18,@txtfrombook Ga niat presiden lu malah traveling. Kata gue mah jadi youtuber aja ngapain jadi presiden.,2025-12-15 05:41:47+00:00,txtfrombook niat presiden traveling youtuber ngapain presiden,0
2.0004414394578289e+18,Presiden Prabowo Subianto menggelar rapat terbatas di kediaman pribadinya Hambalang Jawa Barat pada Minggu malam. Bagaimana hasilnya? https://t.co/wxPRIZNTm4,2025-12-15 05:43:00+00:00,presiden prabowo subianto menggelar rapat terbatas kediaman pribadinya hambalang jawa barat minggu malam hasilnya,18
2.00044149207532e+18,Hidupmya pas presiden datang doang habis tu mati lagi,2025-12-15 05:43:12+00:00,hidupmya presiden doang habis mati,0
2.0004417426766605e+18,Wakil Ketua Peradi Bersatu Lechumanan mendatangi Polda Metro Jaya untuk mengikuti gelar perkara khusus terkait tudingan ijazah palsu Presiden ke-7 Joko Widodo. Ia meminta Polda Metro Jaya untuk menahan Roy Suryo Cs dalam kasus tersebut. Tapi harapan kami ya ini saya perlu https://t.co/6Iab4nd3yr,2025-12-15 05:44:12+00:00,wakil ketua peradi bersatu lechumanan polda metro jaya mengikuti gelar perkara khusus terkait tudingan ijazah palsu presiden joko widodo polda metro jaya menahan roy suryo harapan,7
2.000441922675266e+18,Dukung dia jadi presiden tahun depann!,2025-12-15 05:44:55+00:00,dukung presiden depann,0
2.0004421712044887e+18,ih tp paling kesel deh kalau ada konten anak sekolahan yg lagi makan MBG suka ada yg komen dek aku yang coblos prwb tp malah kalian yang enak makan atau kalau ada keracunan bilang ya jgn nyalahin presiden lah salahin yg masak ya allah,2025-12-15 05:45:54+00:00,kesel konten anak sekolahan makan mbg komen dek coblos prwb enak makan keracunan bilang jgn nyalahin presiden salahin masak allah,0
2.0003668387993564e+18,@RagilSemar @KejaksaanRI Kejaksaan masih sibuk ngurusin bini mudanya walau tdk semua org di kejaksaan punya bini muda. . https://t.co/YgZHwRx6W1,2025-12-15 05:46:27+00:00,ragilsemar kejaksaanri kejaksaan sibuk ngurusin bini mudanya tdk org kejaksaan bini muda,1
2.000442344714441e+18,dia sempet makan bareng presiden loh di pos bencana kenapa gak ngotot pas disitu? *bertanya halus menatap nanar btw yang bencana kan gak cuma aceh tapi ada sumetera barat dan tapanuli (sumut). kemana pejabatnya? kenapa cuma aceh?,2025-12-15 05:46:36+00:00,sempet makan bareng presiden pos bencana gak ngotot disitu halus menatap nanar btw bencana gak aceh sumetera barat tapanuli sumut pejabatnya aceh,-1
2.000442458052936e+18,Pengamat Sebut Perpol Terbaru Polri Tak Langgar Putusan MK: Kapolri Sudah Lapor Presiden https://t.co/yw6AorfDQK,2025-12-15 05:47:03+00:00,pengamat perpol terbaru polri langgar putusan kapolri lapor presiden,0
2.0000041068414607e+18,@taufik_q @hakimsrg Ada2 aja ambisi jd presiden jd dibentuk macam2 untuk support system.,2025-12-15 05:47:46+00:00,taufik_q hakimsrg ambisi presiden dibentuk support system,0
2.000443128395014e+18,Harusnya kalo tau usianya udah ga lagi muda tuh sebaiknya slow living aja di daerah menanam sayur sayuran memetik buah di kebun pelihara binatang kalo sore ngeteh di teras rumah jangan malah jadi presiden di negara kepulauan ini️,2025-12-15 05:49:42+00:00,usianya muda tuh slow living daerah menanam sayur sayuran memetik buah kebun pelihara binatang sore ngeteh teras rumah jangan presiden negara kepulauan,8
2.000443458205688e+18,Gue lebih pengen kita ganti presiden (sama yang bener),2025-12-15 05:51:01+00:00,pengen ganti presiden bener,0
2.0003732870803868e+18,@dinokuaci presiden yang itu harus melihat presiden jitak yang bekerja menangani kebingungan warga akan konten jitak dengan sebaik ini,2025-12-15 05:51:23+00:00,dinokuaci presiden presiden jitak menangani kebingungan warga konten jitak,0
2.0004435679874744e+18,Siapa coba yg izinin dia lakuin ini? Yak betul bapak presiden. Kalau Dia ga setuju ga mungkin buku ini Ada Mantep!,2025-12-15 05:51:27+00:00,coba izinin lakuin yak presiden setuju buku mantep,0
2.0004436173165816e+18, Pembangunan hunian sementara dan hunian tetap untuk seluruh warga terdampak bencana di Sumatera Presiden ingin secepat mungkin segera terbangun kata Sekretaris Kabinet Teddy Indra Wijaya Senin (15/12/2025). Baca di sini: https://t.co/rngNIJjg1a ~TA #Prabowo #Sumatera https://t.co/LmWOd8bl7W,2025-12-15 05:51:39+00:00,pembangunan hunian hunian warga terdampak bencana sumatera presiden secepat terbangun sekretaris kabinet teddy indra wijaya senin baca prabowo sumatera,5
2.000434626633024e+18,kalo gw jadi presiden gw akan membuat UU yang melarang keras meeting di Senin pagi. ,2025-12-15 05:51:46+00:00,presiden melarang keras meeting senin pagi,0
1.999748076265964e+18,@arjunaskykok Soeharto ga disebut? Diantara smua Presiden yang sangat kental pakem Kejawaannya cuma dia wkwkwkk. Soekarno udah mulai nyerap nilai modern Barat walau condong Kiri sementara Gusdur jelas walau Jawa tapi dia Religius meskipun masuknya tataran Moderat. Soeharto jelas Kejawen based,2025-12-15 05:53:07+00:00,arjunaskykok soeharto smua presiden kental pakem kejawaannya wkwkwkk soekarno nyerap nilai modern barat condong kiri gusdur jawa religius masuknya tataran moderat soeharto kejawen based,0
2.0004441268533207e+18,113 Organisasi Sipil Layangkan Somasi ke Presiden Prabowo KAMPUS @univ_syiahkuala @usuofficial @UnandOfficial @univ_riau @univ_indonesia @ipbofficial @itbofficial @unpad @UGMYogyakarta @unsri @UNJ_Official dst... https://t.co/LAG0KpCDKx,2025-12-15 05:53:40+00:00,organisasi sipil layangkan somasi presiden prabowo kampus univ_syiahkuala usuofficial unandofficial univ_riau univ_indonesia ipbofficial itbofficial unpad ugmyogyakarta unsri unj_official,0
2.000444205752272e+18,bloon njirr jelas perlu bencana nasional banyak akses umum rusak belum lagi hutan dirusak pemerintah. Hadeh rasional dikit napa otak lu. si wowo jd presiden juga gak gercep lambat benerr,2025-12-15 05:53:59+00:00,bloon njirr bencana nasional akses rusak belum hutan dirusak pemerintah hadeh rasional dikit napa otak wowo presiden gak gercep lambat benerr,-1
2.000444459629364e+18,Bantuan pak presiden sudah cair nih!! alhamdulilah semoga bisa di manfaatkan dengan sebaik-baiknya #SemuaTanganiBencana https://t.co/ZrHWZQbh69,2025-12-15 05:55:00+00:00,bantuan presiden cair alhamdulilah semoga manfaatkan baiknya semuatanganibencana,-1
2.0004444595832463e+18,#SemuaTanganiBencana karena presiden sudah menegaskan pentingnya untuk menjaga kelestarian lingkungan sebagai pencegahan bencana di masa yang akan datang https://t.co/fwhej6G5NU,2025-12-15 05:55:00+00:00,semuatanganibencana presiden menjaga kelestarian lingkungan pencegahan bencana,6
2.0004444594025472e+18,Presiden prabowo desak pengawasan ketat pembalakan liat. #SemuaTanganiBencana https://t.co/oJbhPfHuD5,2025-12-15 05:55:00+00:00,presiden prabowo desak pengawasan ketat pembalakan semuatanganibencana,6
2.0004444593818831e+18,#SemuaTanganiBencana Presiden Prabowo subianto sigap dan siap menangani korban terdampak hingga mengingatkan seluruh pihak termasuk pemerintah daerah untuk mengawasi lebih ketat aktivitas penebangan hutan https://t.co/YinK5mPOYF,2025-12-15 05:55:00+00:00,semuatanganibencana presiden prabowo subianto sigap menangani korban terdampak pemerintah daerah mengawasi ketat aktivitas penebangan hutan,6
2.000444459381629e+18,Presiden prabowo menegaskan pentingnya menjaga lingkungan sebagai langkah pencegahan bencana. #SemuaTanganiBencana https://t.co/dUyN7x08wy,2025-12-15 05:55:00+00:00,presiden prabowo menjaga lingkungan langkah pencegahan bencana semuatanganibencana,6
2.0004444592393293e+18,#SemuaTanganiBencana Pak presiden prabowo tekankan percepatan hunian bagi korban terdampak bencana https://t.co/QtJwGyhuJo,2025-12-15 05:55:00+00:00,semuatanganibencana presiden prabowo tekankan percepatan hunian korban terdampak bencana,4
2.0004444592012657e+18,presiden prabowo mengunjungi pengungsi korban bencana aceh dan kunjungan ini sudah di lakukan untuk ketiga kalinya #SemuaTanganiBencana https://t.co/DYUHwTgAq6,2025-12-15 05:55:00+00:00,presiden prabowo mengunjungi pengungsi korban bencana aceh kunjungan lakukan ketiga kalinya semuatanganibencana,10
2.000444459360637e+18,langkah cepat presiden prabowo dalam menangani bencana di aceh sumbar dan sumsel patut diapresiasi negara hadir di saat krisis #SemuaTanganiBencana https://t.co/DBN790PwCf,2025-12-15 05:55:00+00:00,langkah cepat presiden prabowo menangani bencana aceh sumbar sumsel patut diapresiasi negara hadir krisis semuatanganibencana,4
2.0004444593312325e+18,Bantuan presiden sudah cair provinsi dapat 20 M kabupaten dapat 4 M. #SemuaTanganiBencana https://t.co/kHonW7FkLZ,2025-12-15 05:55:00+00:00,bantuan presiden cair provinsi kabupaten semuatanganibencana,15
2.0004444591761e+18,sudah ketiga kalinya lho pak presiden kunjungi pengungsi korban bencana aceh #SemuaTanganiBencana https://t.co/OFCUX0cxl7,2025-12-15 05:55:00+00:00,ketiga kalinya presiden kunjungi pengungsi korban bencana aceh semuatanganibencana,10
2.0004444594196275e+18,Terima kasih Pak Presiden semoga masyarakat terdampak segera bangkit. Kita berharap Sumatra segera bangkit kembali. #SemuaTanganiBencana https://t.co/7xbBZIXz0u,2025-12-15 05:55:00+00:00,terima kasih presiden semoga masyarakat terdampak bangkit berharap sumatra bangkit semuatanganibencana,0
2.0004444593103503e+18,Bantuan presiden sudah cair provinsi dapat 20M. Optimis bantuan ini meringankan beban warga terdampak #SemuaTanganiBencana https://t.co/fmEgsYb1lw,2025-12-15 05:55:00+00:00,bantuan presiden cair provinsi optimis bantuan meringankan beban warga terdampak semuatanganibencana,15
2.0004444916822223e+18,Presiden Prabowo mengunjungi pengungsi korban bencana di Aceh untuk ketiga kalinya menengok para korban #SemuaTanganiBencana https://t.co/GAMhtUOGpj,2025-12-15 05:55:07+00:00,presiden prabowo mengunjungi pengungsi korban bencana aceh ketiga kalinya menengok korban semuatanganibencana,10
2.000444539644093e+18,Presiden Prabowo menegaskan pentingnya menjaga kelestarian lingkungan #SemuaTanganiBencana https://t.co/WpTm4bFXQl,2025-12-15 05:55:19+00:00,presiden prabowo menjaga kelestarian lingkungan semuatanganibencana,6
2.000444558556226e+18,Bantuan presiden sudah cair untuk membantu masyarakat yang terdampak bencana alam di aceh sumatra barat dan utara. #SemuaTanganiBencana https://t.co/WCE9AjKuev,2025-12-15 05:55:23+00:00,bantuan presiden cair membantu masyarakat terdampak bencana alam aceh sumatra barat utara semuatanganibencana,-1
2.000444569742414e+18,Terima kasih Pak Presiden semoga masyarakat terdampak segera bangkit. Penanganan cepat itu penting dan ini sudah dilakukan. Respect! #SemuaTanganiBencana https://t.co/rsv44sGc73,2025-12-15 05:55:26+00:00,terima kasih presiden semoga masyarakat terdampak bangkit penanganan cepat respect semuatanganibencana,0
2.000444581763322e+18,Pembangunan hunian sementara dan hunian tetap diminta untuk dipercepat prosesnya oleh Presiden Prabowo #SemuaTanganiBencana https://t.co/DfMl94a63V,2025-12-15 05:55:29+00:00,pembangunan hunian hunian dipercepat prosesnya presiden prabowo semuatanganibencana,0
2.0004445911711296e+18,Presiden prabowo mendesak pengawasan ketat atas pembalakan liar saat meninjau banjir di Aceh Tamiang #SemuaTanganiBencana https://t.co/3JBN8GcD6d,2025-12-15 05:55:31+00:00,presiden prabowo mendesak pengawasan ketat pembalakan liar meninjau banjir aceh tamiang semuatanganibencana,6
2.0004446639003853e+18,Halo Pak @prabowo Tunggu apalagi Hasil Musyawarah Ulama Aceh Minta Presiden Tetapkan Status Bencana Nasional Kompas com 15 Desember 2025 12:42 WIB Zuhri Noviandi Novita Rahmawati Tim Redaksi https://t.co/pCfnyPK18w,2025-12-15 05:55:48+00:00,halo prabowo tunggu hasil musyawarah ulama aceh presiden tetapkan status bencana nasional kompas com desember wib zuhri noviandi novita rahmawati tim redaksi,-1
2.0004446748307333e+18,Lu pikir gue kagak cape kerja?? Yg pengen jadi presiden kan elu skrg banyak kerjaan minta dikasihani minta disanjung gitu?,2025-12-15 05:55:51+00:00,pikir kagak cape kerja pengen presiden elu skrg kerjaan dikasihani disanjung,0
2.000444710964384e+18,#SemuaTanganiBencana Aksi cepat bantuan presiden prabowo sudah cair ini rinciannya provinsi mendapatkan 20 M kabupaten per kota RP 4M https://t.co/XzVfAomYjN,2025-12-15 05:56:00+00:00,semuatanganibencana aksi cepat bantuan presiden prabowo cair rinciannya provinsi kabupaten kota,15
2.000444743562724e+18,Terima kasih Pak Presiden semoga masyarakat terdampak segera bangkit Penanganan cepat itu penting dan ini sudah dilakukan. Respect! #SemuaTanganiBencana https://t.co/HJBu5U2ZgY,2025-12-15 05:56:07+00:00,terima kasih presiden semoga masyarakat terdampak bangkit penanganan cepat respect semuatanganibencana,0
2.0004448300493327e+18,Keren bgt presiden ngawasin secara ketat supaya gada pembalakan liar #SemuaTanganiBencana https://t.co/SDhECfYquy,2025-12-15 05:56:28+00:00,keren bgt presiden ngawasin ketat gada pembalakan liar semuatanganibencana,0
2.0004448358458573e+18,Di tengah musibah perhatian pemimpin sangat berarti. Presiden Prabowo sampai tiga kali loh ke Aceh karena sangat pedulinya. #SemuaTanganiBencana https://t.co/IHroj3mC8j,2025-12-15 05:56:29+00:00,musibah perhatian pemimpin presiden prabowo kali aceh pedulinya semuatanganibencana,0
2.00044484196948e+18,Presiden Prabowo Subianto memanggil sejumlah menteri ke kediaman pribadinya di Hambalang Bogor pada Minggu 14 Desember 2025. #SemuaTanganiBencana https://t.co/fKizexHcVU,2025-12-15 05:56:31+00:00,presiden prabowo subianto memanggil menteri kediaman pribadinya hambalang bogor minggu desember semuatanganibencana,18
2.000444859468165e+18,Bantuan dari Presiden Prabowo telah cair dan siap diberikan kepada yang membutuhkan #SemuaTanganiBencana https://t.co/8Zcg4pvlZC,2025-12-15 05:56:35+00:00,bantuan presiden prabowo cair membutuhkan semuatanganibencana,15
2.0004448728018785e+18,Mantap pak presiden gerak cepat tanpa wacana #SemuaTanganiBencana https://t.co/fRXzBcT5vQ,2025-12-15 05:56:38+00:00,mantap presiden gerak cepat wacana semuatanganibencana,0
2.000444895581148e+18,Pak presiden sigap menangani bencana #SemuaTanganiBencana https://t.co/7d1SsR2scY,2025-12-15 05:56:44+00:00,presiden sigap menangani bencana semuatanganibencana,4
2.000444910760264e+18,Gercep dan tegas presiden Prabowo mendesak pengawasan ketat pembalakan liar #SemuaTanganiBencana https://t.co/zLcWLa9xr3,2025-12-15 05:56:47+00:00,gercep presiden prabowo mendesak pengawasan ketat pembalakan liar semuatanganibencana,6
2.000444946881688e+18,Bantuan Presiden resmi cair untuk daerah terdampak banjir Aceh. Pemerintah pusat daerah dan semua pihak bergerak bersama demi percepatan pemulihan warga. #SemuaTanganiBencana https://t.co/CUHMBH090A,2025-12-15 05:56:56+00:00,bantuan presiden resmi cair daerah terdampak banjir aceh pemerintah pusat daerah bergerak percepatan pemulihan warga semuatanganibencana,-1
2.0004449604838195e+18,Mantap bantuan Presiden Prabowo sudah cair provinsi dapat 20 miliar kabupaten/kota 4 miliar #SemuaTanganiBencana https://t.co/3MjScivg48,2025-12-15 05:56:59+00:00,mantap bantuan presiden prabowo cair provinsi miliar kabupaten kota miliar semuatanganibencana,15
2.000165731561087e+18,@RikeSants Dulu ada Sunda dan Betawi dengan sejarah dan martabatnya sendiri. Kini pulau nama dan narasi seolah dimonopoli Jawa. Sunda dipersempit jadi Jawa Barat . Dalam satu republik dominasi itu terasa: akses kuasa tak setara presiden dan pejabat kunci nyaris selalu dari satu suku.,2025-12-15 05:57:03+00:00,rikesants sunda betawi sejarah martabatnya pulau nama narasi dimonopoli jawa sunda dipersempit jawa barat republik dominasi akses kuasa setara presiden pejabat kunci suku,0
2.0004449773406377e+18,Salut buat presiden Prabowo dan jajaran kabinet sudah sigap dan peduli #SemuaTanganiBencana https://t.co/3ql3vopgd4,2025-12-15 05:57:03+00:00,salut presiden prabowo jajaran kabinet sigap peduli semuatanganibencana,18
2.000445018507719e+18,Tinjauan Presiden Prabowo ke Aceh Tamiang menegaskan bahwa pencegahan bencana dimulai dari menjaga hutan dan lingkungan. Pengawasan ketat pembalakan liar jadi kunci agar bencana tak terulang. #SemuaTanganiBencana https://t.co/4Krjv8Ih16,2025-12-15 05:57:13+00:00,tinjauan presiden prabowo aceh tamiang pencegahan bencana menjaga hutan lingkungan pengawasan ketat pembalakan liar kunci bencana terulang semuatanganibencana,6
1.9997550043795407e+18,@Dhinda_8 Cocotnya yg punya narasi ngomong nggak jelas dan tolol presiden bukan lambang negara Cok lagian ijasah kok nama dan foto beda orang ijasah apan itu yg pinter sedikit gitu lo,2025-12-15 05:57:14+00:00,dhinda_ cocotnya narasi ngomong tolol presiden bukan lambang negara cok ijasah nama foto beda ijasah apan pinter,0
2.0004450233228692e+18,Bravo untuk komdigi atas respon cepat dan tepat sasaran dalam penanganan bencana di 3 provinsi. Terima kasih juga buat presiden RI #SemuaTanganiBencana https://t.co/jRaWKBMP9I,2025-12-15 05:57:14+00:00,bravo komdigi respon cepat sasaran penanganan bencana provinsi terima kasih presiden semuatanganibencana,-1
2.0004450359854487e+18,Sudah 3 kali presiden mendatangi korban bencana aceh #SemuaTanganiBencana https://t.co/fEm8AXDkFZ,2025-12-15 05:57:17+00:00,kali presiden korban bencana aceh semuatanganibencana,16
2.0002246891097708e+18,@__AnakKolong Presiden Bajingan Tolol Jilid 2,2025-12-15 05:57:18+00:00,__anakkolong presiden bajingan tolol jilid,0
2.0004450555224763e+18,Tinjau langsung banjir Aceh Tamiang Presiden Prabowo tekankan pengawasan ketat pembalakan liar sebagai langkah penting mencegah bencana berulang. #SemuaTanganiBencana https://t.co/xWDVKncYNS,2025-12-15 05:57:22+00:00,tinjau langsung banjir aceh tamiang presiden prabowo tekankan pengawasan ketat pembalakan liar langkah mencegah bencana berulang semuatanganibencana,6
2.000445074916979e+18,Mantap pak presiden terus desak pengawasan terhadap lingkungan #SemuaTanganiBencana https://t.co/zyERSh2hhs,2025-12-15 05:57:26+00:00,mantap presiden desak pengawasan lingkungan semuatanganibencana,6
2.000445118944584e+18,Tinjau Banjir Aceh Tamiang Presiden Prabowo tekankan pentingnya menjaga kelestarian lingkungan sebagai langkah pencegahan bencana. Ia meminta semua pihak termasuk Pemda agar lebih ketat mengawasi aktivitas penebangan hutan untuk masa mendatang. #SemuaTanganiBencana https://t.co/q22GUrYdbf,2025-12-15 05:57:37+00:00,tinjau banjir aceh tamiang presiden prabowo tekankan menjaga kelestarian lingkungan langkah pencegahan bencana pemda ketat mengawasi aktivitas penebangan hutan semuatanganibencana,6
